"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SL","2021-06-21","90.8","-1.17","5.54","deGrom, Jacob",663586,594798,"field_out","hit_into_play",,,,,8,"Austin Riley flies out to center fielder Albert Almora.","R","R","R","NYM","ATL","X",8,"fly_ball",3,2,2021,"0.34","0.46",0.2397830736198575,2.0619577253949233,,,,0,5,"Top",145.99,81.55,,,,,2.8571931000522146,-132.41988171624655,-3.933564736569745,3.487478771615765,23.414234511231662,-26.129565670945006,3.49,1.601,296,"88.9",47,"92.5",2564,"6.8",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.69",0.008,0.009,"0",1,0,0,3,29,7,"Slider",1,0,0,1,0,1,0,1,"Infield shift","Standard",164,"0.055","-0.354",,,,0.012,"0.354","88.9",1,-1,0.681,0.31899999999999995,33,24,33,24,2,1,5,1,5,0,"2.25","-0.34","-0.34","37.8",,,,,
"CH","2021-06-21","90.8","-1.11","5.49","deGrom, Jacob",663586,594798,,"ball",,,,,11,,"R","R","R","NYM","ATL","B",,,2,2,2021,"-0.75","0.11",-1.1452362923438868,4.209429957242966,,,,0,5,"Top",,,,,,,1.545753193187409,-132.38430943538455,2.383335837037242,-9.227529758530578,23.291457057565655,-31.419601410944725,3.48981013169307,1.59965398859624,,,,"92.5",1375,"6.8",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.71",,,,,,,,29,6,"Changeup",1,0,0,1,0,1,0,1,"Infield shift","Standard",228,"-0.018","0.113",,,,,"-0.113",,1,-1,0.699,0.30100000000000005,33,24,33,24,2,1,5,1,5,0,"2.6","0.75","0.75","37.1",,,,,
"FF","2021-06-21","100.3","-1.18","5.45","deGrom, Jacob",663586,594798,,"foul",,,,,2,,"R","R","R","NYM","ATL","S",,,2,2,2021,"-0.52","1.28",-0.21791970111078768,3.264920896833364,,,,0,5,"Top",,,,,,,3.927143903839047,-146.02874755746618,-3.760052583037397,-8.28626701618711,33.581717454363734,-13.14234886760258,3.49,1.601,239,"71.4",39,"101.6",2446,"6.9",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.6",,,,,,,,29,5,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard",214,"0","0",,,,,"0","88.0",1,-1,0.699,0.30100000000000005,33,24,33,24,2,1,5,1,5,0,"0.98","0.52","0.52","33.5",,,,,
"SL","2021-06-21","90.7","-1.17","5.53","deGrom, Jacob",663586,594798,,"foul",,,,,14,,"R","R","R","NYM","ATL","S",,,2,1,2021,"0.51","-0.04",0.6065038516837038,1.3312263854332684,,,,0,5,"Top",,,,,,,3.375593664509401,-132.1481793001662,-4.578712067371452,5.3267438793946145,25.817255114890145,-31.91890770292901,3.49,1.601,1,"61.8",-65,"91.5",2691,"6.5",633760,621512,624413,606299,542340,596019,642086,546991,607680,"54",,,,,,,,29,4,"Slider",1,0,0,1,0,1,0,1,"Infield shift","Standard",144,"0.014","-0.074",,,,,"0.074","88.0",1,-1,0.685,0.31499999999999995,33,24,33,24,2,1,5,1,5,0,"2.78","-0.51","-0.51","37.4",,,,,
"FF","2021-06-21","100","-1.17","5.45","deGrom, Jacob",663586,594798,,"ball",,,,,14,,"R","R","R","NYM","ATL","B",,,1,1,2021,"-0.66","1.35",1.1702926891072094,1.5625942963163761,,,,0,5,"Top",,,,,,,8.06885764999292,-145.25096325433952,-8.560928842590405,-11.209832764838943,34.00784807491676,-11.222884890761286,3.54195608886988,1.70448141634375,,,,"100.7",2506,"6.8",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.74",,,,,,,,29,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard",215,"-0.009","0.058",,,,,"-0.058",,1,-1,0.694,0.30600000000000005,33,24,33,24,2,1,5,1,5,0,"0.94","0.66","0.66","33.8",,,,,
"SL","2021-06-21","91.3","-1.26","5.48","deGrom, Jacob",663586,594798,,"ball",,,,,14,,"R","R","R","NYM","ATL","B",,,0,1,2021,"0.33","0.3",1.1437810478956314,0.4867484552078405,,,,0,5,"Top",,,,,,,5.387042317734076,-132.73805004091867,-7.415083542024201,2.794522988285087,26.71248552739653,-27.25432144925151,3.43765277701083,1.49479698652771,,,,"92.3",2635,"6.8",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.69",,,,,,,,29,2,"Slider",1,0,0,1,0,1,0,1,"Infield shift","Standard",162,"-0.005","0.03",,,,,"-0.03",,1,-1,0.699,0.30100000000000005,33,24,33,24,2,1,5,1,5,0,"2.42","-0.33","-0.33","35.8",,,,,
"SL","2021-06-21","90.4","-1.24","5.53","deGrom, Jacob",663586,594798,,"swinging_strike",,,,,9,,"R","R","R","NYM","ATL","S",,,0,0,2021,"0.52","0.33",0.6778139484530901,1.875191116064737,,,,0,5,"Top",,,,,,,3.6997394384922138,-131.76329597414892,-3.968315849073397,5.429204106653169,25.53345592723691,-27.676423086460694,3.49,1.601,,,,"91.4",2572,"6.6",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.91",,,,,,,,29,1,"Slider",1,0,0,1,0,1,0,1,"Infield shift","Standard",154,"0.007","-0.042",,,,,"0.042",,1,-1,0.692,0.30800000000000005,33,24,33,24,2,1,5,1,5,0,"2.43","-0.52","-0.52","35.8",,,,,
"CH","2021-06-21","92.3","-0.97","5.44","deGrom, Jacob",501659,594798,"field_out","hit_into_play",,,,,14,"Abraham Almonte grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.","R","L","R","NYM","ATL","X",6,"ground_ball",2,2,2021,"-1.22","0.3",0.06098113563352414,1.3496281956432798,,,,2,4,"Top",135.11,143.32,,,,,5.3466713269924275,-134.32419779583236,-5.3095665152401095,-15.972468858357395,27.061017475169876,-27.677926625663574,3.301,1.504,58,"84.9",3,"93.5",1532,"6.8",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.65",0.346,0.311,"0",1,0,0,2,25,6,"Changeup",1,0,0,1,0,1,0,1,"Infield shift","Strategic",235,"0.014","-0.236",,,,0.389,"0.236","88.0",1,-1,0.726,0.274,33,32,33,32,2,1,5,1,5,0,"2.36","1.22","-1.22","34.7",,,,,
"SL","2021-06-21","91.5","-1.16","5.56","deGrom, Jacob",501659,594798,,"foul",,,,,14,,"R","L","R","NYM","ATL","S",,,2,2,2021,"0.5","0.33",0.9233629925208111,1.1682102092146218,,,,2,4,"Top",,,,,,,4.2100478288663,-133.24382053820403,-6.0215899049804555,5.1555009399298015,25.446728352644403,-27.22385146918006,3.301,1.504,,,,"92.6",2473,"6.6",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.86",,,,,,,,25,5,"Slider",1,0,0,1,0,1,0,1,"Infield shift","Strategic",160,"0","0",,,,,"0",,1,-1,0.726,0.274,33,32,33,32,2,1,5,1,5,0,"2.36","-0.5","0.5","36.5",,,,,
"SL","2021-06-21","89","-1.16","5.56","deGrom, Jacob",501659,594798,,"foul",,,,,6,,"R","L","R","NYM","ATL","S",,,2,1,2021,"0.46","0.21",0.4065334155883035,2.112250757245143,,,,2,4,"Top",,,,,,,2.904359445492023,-129.74434402152545,-2.9653401172201654,4.726201811445171,24.065429854907133,-29.444008970542992,3.301,1.504,3,"86.3",-34,"90.2",2502,"6.7",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.82",,,,,,,,25,4,"Slider",1,0,0,1,0,1,0,1,"Infield shift","Strategic",138,"0.005","-0.073",,,,,"0.073","88.0",1,-1,0.721,0.279,33,32,33,32,2,1,5,1,5,0,"2.63","-0.46","0.46","37.3",,,,,
"CH","2021-06-21","92.7","-1.04","5.44","deGrom, Jacob",501659,594798,,"ball",,,,,14,,"R","L","R","NYM","ATL","B",,,1,1,2021,"-1.17","0.43",1.2073287133202169,0.05154614586910178,,,,2,4,"Top",,,,,,,8.36768644775029,-134.54697603676036,-8.966175004210248,-16.01635050551351,27.79513067137241,-25.222657111511243,3.24759116380643,1.55207626804852,,,,"93.5",1581,"6.8",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.71",,,,,,,,25,3,"Changeup",1,0,0,1,0,1,0,1,"Infield shift","Strategic",241,"-0.003","0.051",,,,,"-0.051",,1,-1,0.724,0.276,33,32,33,32,2,1,5,1,5,0,"2.23","1.17","-1.17","34.6",,,,,
"FF","2021-06-21","99.4","-1.1","5.47","deGrom, Jacob",501659,594798,,"ball",,,,,14,,"R","L","R","NYM","ATL","B",,,0,1,2021,"-0.75","1.25",1.8110017973650647,2.112254729744201,,,,2,4,"Top",,,,,,,9.788310361749204,-144.30738331517557,-6.740706775065334,-12.715560196435321,32.752789493729615,-13.286521743341089,3.19538293350272,1.65691723392725,,,,"100",2427,"6.7",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.82",,,,,,,,25,2,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Strategic",217,"-0.002","0.036",,,,,"-0.036",,1,-1,0.726,0.274,33,32,33,32,2,1,5,1,5,0,"1.06","0.75","-0.75","35.5",,,,,
"FF","2021-06-21","98.3","-1.13","5.47","deGrom, Jacob",501659,594798,,"foul",,,,,12,,"R","L","R","NYM","ATL","S",,,0,0,2021,"-0.88","1.32",0.8367445625054653,2.4868655932576424,,,,2,4,"Top",,,,,,,7.441654552358603,-142.90162286567104,-5.7149669153635,-13.835126594452815,32.709736505338725,-12.985379524217263,3.301,1.504,2,"45.8",-49,"99.3",2370,"6.9",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.64",,,,,,,,25,1,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard",218,"0.003","-0.047",,,,,"0.047","88.0",1,-1,0.723,0.277,33,32,33,32,2,1,5,1,5,0,"1.05","0.88","-0.88","33.9",,,,,
"SL","2021-06-21","89","-1.13","5.61","deGrom, Jacob",645277,594798,"strikeout","swinging_strike",,,,,9,"Ozzie Albies strikes out swinging.","R","L","R","NYM","ATL","S",2,,1,2,2021,"0.56","0.26",0.6364669220181058,1.9529065236973047,,,,1,4,"Top",,,,,,,3.1898497811486863,-129.7394348550667,-3.5927189737670915,5.799648205372073,23.87528959508242,-28.70872659582051,3.26,1.481,,,,"90.2",2483,"6.7",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.83",,0,"0",1,0,0,,24,4,"Slider",1,0,0,1,0,1,0,1,"Infield shift","Strategic",131,"0.019","-0.181",,,,,"0.181",,1,-1,0.704,0.29600000000000004,33,24,33,24,2,1,5,1,5,0,"2.58","-0.56","0.56","37.1",,,,,
"CH","2021-06-21","90.9","-0.95","5.48","deGrom, Jacob",645277,594798,,"swinging_strike",,,,,7,,"R","L","R","NYM","ATL","S",,,1,1,2021,"-1","-0.09",-0.44817823888859065,1.9232388812767258,,,,1,4,"Top",,,,,,,3.414247037347336,-132.3871252599192,-2.8838482475837117,-12.469310447830349,26.433710594593595,-32.83884733821244,3.26,1.481,,,,"92",1484,"6.7",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.77",,,,,,,,24,3,"Changeup",1,0,0,1,0,1,0,1,"Infield shift","Strategic",236,"0.007","-0.068",,,,,"0.068",,1,-1,0.697,0.30300000000000005,33,24,33,24,2,1,5,1,5,0,"2.83","1","-1","36.6",,,,,
"SL","2021-06-21","91","-1.2","5.53","deGrom, Jacob",645277,594798,,"swinging_strike",,,,,2,,"R","L","R","NYM","ATL","S",,,1,0,2021,"0.41","0.35",-0.21521563612619016,3.134176560796303,,,,1,4,"Top",,,,,,,1.5934616018778003,-132.80732951786717,-0.9938177020195901,4.691292944754376,23.140222592619853,-27.930890690397774,3.26,1.481,,,,"92.3",2497,"6.5",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.98",,,,,,,,24,2,"Slider",1,0,0,1,0,1,0,1,"Infield shift","Strategic",147,"0.005","-0.051",,,,,"0.051",,1,-1,0.692,0.30800000000000005,33,24,33,24,2,1,5,1,5,0,"2.34","-0.41","0.41","36.1",,,,,
"SL","2021-06-21","89.1","-1.17","5.53","deGrom, Jacob",645277,594798,,"ball",,,,,14,,"R","L","R","NYM","ATL","B",,,0,0,2021,"0.45","0.23",0.6451241900627891,1.5326465557552789,,,,1,4,"Top",,,,,,,3.523983364093263,-129.8489988206745,-4.372474363036467,4.477507902825082,23.771683416271234,-28.889503500862872,3.10754784737775,1.6658644336432,,,,"89.9",2422,"6.4",633760,621512,624413,606299,542340,596019,642086,546991,607680,"54.06",,,,,,,,24,1,"Slider",1,0,0,1,0,1,0,1,"Infield shift","Standard",136,"-0.004","0.041",,,,,"-0.041",,1,-1,0.696,0.30400000000000005,33,24,33,24,2,1,5,1,5,0,"2.6","-0.45","0.45","35.1",,,,,
"SL","2021-06-21","89.6","-1.27","5.56","deGrom, Jacob",518692,594798,"field_out","hit_into_play",,,,,5,"Freddie Freeman flies out sharply to center fielder Albert Almora.","R","L","R","NYM","ATL","X",8,"fly_ball",2,0,2021,"0.37","0.32",0.16547188524099488,2.833302755596269,,,,0,4,"Top",130.55,41.83,,,,,2.7688088591401265,-130.56976505658338,-1.5138169685624656,3.804601374880819,24.263018625797404,-28.365842732803557,3.575,1.681,388,"101.3",41,"90.4",2501,"6.4",633760,621512,624413,606299,542340,596019,642086,546991,607680,"54.08",0.173,0.339,"0",1,0,0,3,23,3,"Slider",1,0,0,1,0,1,0,1,"Infield shift","Strategic",152,"0.054","-0.389",,,,0.689,"0.389","101.3",1,-1,0.642,0.358,33,31,33,32,2,1,5,1,5,0,"2.48","-0.37","0.37","37.0",,,,,
"SL","2021-06-21","91","-1.3","5.57","deGrom, Jacob",518692,594798,,"ball",,,,,14,,"R","L","R","NYM","ATL","B",,,1,0,2021,"0.49","0.27",1.2391590352186033,1.8336258806228423,,,,0,4,"Top",,,,,,,5.340485368396385,-132.55334367143166,-4.182945558664659,4.990534846409034,22.805999951113698,-28.434883513454825,3.57982023751676,1.67966128425051,,,,"92.4",2510,"6.6",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.88",,,,,,,,23,2,"Slider",1,0,0,1,0,1,0,1,"Infield shift","Strategic",159,"-0.012","0.078",,,,,"-0.078",,1,-1,0.654,0.346,33,31,33,32,2,1,5,1,5,0,"2.44","-0.49","0.49","36.4",,,,,
"FF","2021-06-21","98.4","-1.13","5.57","deGrom, Jacob",518692,594798,,"ball",,,,,12,,"R","L","R","NYM","ATL","B",,,0,0,2021,"-0.67","1.3",0.45718495061188225,4.715477545199298,,,,0,4,"Top",,,,,,,5.9146805570284195,-143.32855364843152,0.10558917583182376,-10.584576727505352,31.037497577159197,-14.429199005687884,3.57982023751676,1.67966128425051,,,,"99.5",2362,"6.7",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.82",,,,,,,,23,1,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard",216,"-0.006","0.043",,,,,"-0.043",,1,-1,0.66,0.33999999999999997,33,31,33,32,2,1,5,1,5,0,"1.04","0.67","-0.67","34.7",,,,,
"FF","2021-06-21","99.2","-1.14","5.44","deGrom, Jacob",660670,594798,"strikeout","swinging_strike",,,,,11,"Ronald Acuna strikes out swinging.","R","R","R","NYM","ATL","S",2,,1,2,2021,"-0.57","1.25",-0.005645573857143704,3.6534701168426613,,,666205,2,3,"Top",,,,,,,4.487814679423863,-144.4190913738844,-2.4216384793958934,-9.057793781599528,33.38409131042299,-14.369190804474847,3.371,1.535,,,,"100.3",2201,"6.9",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.64",,0,"0",1,0,0,,19,5,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Strategic",223,"0.022","-0.184",,,,,"0.184",,1,-1,0.686,0.31399999999999995,33,23,33,24,2,1,5,1,5,0,"1.07","0.57","0.57","34.8",,,,,
"FF","2021-06-21","101","-1.11","5.51","deGrom, Jacob",660670,594798,,"foul",,,,,6,,"R","R","R","NYM","ATL","S",,,1,2,2021,"-1.02","1.33",0.46768646904406985,2.5985772001951726,,,666205,2,3,"Top",,,,,,,6.889623988581303,-146.84779222459608,-5.951145062733168,-16.400272694088763,37.68129837691303,-11.718928966785896,3.371,1.535,220,"77.7",48,"101.5",2523,"6.8",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.69",,,,,,,,19,4,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Strategic",217,"0","0",,,,,"0","88.0",1,-1,0.686,0.31399999999999995,33,23,33,24,2,1,5,1,5,0,"0.92","1.02","1.02","33.9",,,,,
"FF","2021-06-21","100.2","-1.1","5.46","deGrom, Jacob",660670,594798,,"swinging_strike",,,,,12,,"R","R","R","NYM","ATL","S",,,1,1,2021,"-0.63","1.38",1.42049068404242,2.8739728752861327,,,666205,2,3,"Top",,,,,,,8.548438223782707,-145.59702338790026,-5.0565599157328025,-11.042511041787538,36.008835755684736,-11.51988384525014,3.371,1.535,,,,"100.9",2524,"6.9",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.63",,,,,,,,19,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Strategic",214,"0.008","-0.071",,,,,"0.071",,1,-1,0.678,0.32199999999999995,33,23,33,24,2,1,5,1,5,0,"0.9","0.63","0.63","32.8",,,,,
"FF","2021-06-21","99.9","-1.16","5.42","deGrom, Jacob",660670,594798,,"ball",,,,,12,,"R","R","R","NYM","ATL","B",,,0,1,2021,"-0.89","1.38",1.1062879131441432,2.757724050994972,,,666205,2,3,"Top",,,,,,,8.438057446496442,-145.1355994935187,-5.238316959571468,-14.563786819500493,35.08799402870008,-11.622112265079236,3.47412933736663,1.58207492662542,,,,"101",2489,"7",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.47",,,,,,,,19,2,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Strategic",219,"-0.003","0.035",,,,,"-0.035",,1,-1,0.681,0.31899999999999995,33,23,33,24,2,1,5,1,5,0,"0.92","0.89","0.89","33.1",,,,,
"FF","2021-06-21","99.3","-1.17","5.45","deGrom, Jacob",660670,594798,,"called_strike",,,,,14,,"R","R","R","NYM","ATL","S",,,0,0,2021,"-0.72","1.39",1.101238537968437,2.4237350307428853,,,666205,2,3,"Top",,,,,,,7.976226013953104,-144.37908239034752,-6.205331537024861,-11.962013754016095,33.29201990701519,-11.410341254067932,3.44372854099086,1.57965195636862,,,,"100.3",2477,"6.8",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.66",,,,,,,,19,1,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Strategic",213,"0.005","-0.049",,,,,"0.049",,1,-1,0.676,0.32399999999999995,33,23,33,24,2,1,5,1,5,0,"0.92","0.72","0.72","34.8",,,,,
"SL","2021-06-21","89.4","-1.08","5.52","deGrom, Jacob",666205,594798,"walk","ball",,,,,14,"Kyle Muller walks.","R","R","R","NYM","ATL","B",,,3,2,2021,"0.5","0.25",1.7848072624354172,0.9281699806552801,,,,2,3,"Top",,,,,,,6.04939570038949,-130.12086407035085,-5.9325753740070075,4.629168464743192,24.63838317422191,-28.383378920028463,3.39491755985215,1.64485346252467,,,,"90.4",3072,"6.7",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.85",,0.691717,"0.7",1,0,0,,18,8,"Slider",1,0,0,1,0,1,0,1,"Strategic","Standard",68,"-0.014","0.24",,,,,"-0.24",,1,-1,0.69,0.31000000000000005,33,23,33,24,1,0,5,5,5,6,"2.58","-0.5","-0.5","35.9",,,,,
"FF","2021-06-21","97.8","-1.13","5.44","deGrom, Jacob",666205,594798,,"foul",,,,,3,,"R","R","R","NYM","ATL","S",,,3,2,2021,"-0.6","1.11",0.5099867360550249,3.307822715350902,,,,2,3,"Top",,,,,,,5.8857254338419835,-142.39374626493813,-2.8825480306090965,-9.516086523305974,31.494962295700667,-16.524738217544463,3.756,1.746,250,"80.5",26,"99.1",2156,"6.9",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.58",,,,,,,,18,7,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Strategic","Standard",215,"0","0",,,,,"0","88.0",1,-1,0.69,0.31000000000000005,33,23,33,24,1,0,5,5,5,6,"1.26","0.6","0.6","35.3",,,,,
"SL","2021-06-21","88.2","-1.21","5.6","deGrom, Jacob",666205,594798,,"ball",,,,,11,,"R","R","R","NYM","ATL","B",,,2,2,2021,"0.4","0.18",-0.5682688836531593,4.1118025892338395,,,,2,3,"Top",,,,,,,0.7487727570551177,-128.53622954867214,2.015912123824333,4.312856134132697,22.898718983023716,-30.660446139024554,3.39491755985215,1.69726446168583,,,,"89.2",2534,"6.5",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.97",,,,,,,,18,6,"Slider",1,0,0,1,0,1,0,1,"Standard","Standard",143,"-0.005","0.112",,,,,"-0.112",,1,-1,0.695,0.30500000000000005,33,23,33,24,1,0,5,5,5,6,"2.7","-0.4","-0.4","38.1",,,,,
"SL","2021-06-21","89.1","-1.2","5.57","deGrom, Jacob",666205,594798,,"ball",,,,,11,,"R","R","R","NYM","ATL","B",,,1,2,2021,"0.27","0.32",-0.13764114729564997,4.421278167579272,,,,2,3,"Top",,,,,,,2.06796743626287,-129.93109016539896,2.445623589657321,2.6850487918386126,23.492072444002822,-29.16630101424268,3.34273987244271,1.59243496695736,,,,"90.1",2433,"6.5",633760,621512,624413,606299,542340,596019,642086,546991,607680,"54.03",,,,,,,,18,5,"Slider",1,0,0,1,0,1,0,1,"Strategic","Standard",156,"-0.002","0.048",,,,,"-0.048",,1,-1,0.697,0.30300000000000005,33,23,33,24,1,0,5,5,5,6,"2.51","-0.27","-0.27","36.6",,,,,
"SL","2021-06-21","88.5","-1.13","5.6","deGrom, Jacob",666205,594798,,"ball",,,,,11,,"R","R","R","NYM","ATL","B",,,0,2,2021,"0.45","-0.07",-0.6462373613124541,3.9306275572923224,,,,2,3,"Top",,,,,,,0.2489933429758575,-128.94694052470336,2.071083568539684,5.000660588738578,23.460399095994713,-33.54971110851377,3.44708413426255,1.69726446168583,,,,"89.4",2521,"6.5",633760,621512,624413,606299,542340,596019,642086,546991,607680,"54.03",,,,,,,,18,4,"Slider",1,0,0,1,0,1,0,1,"Standard","Standard",126,"-0.002","0.03",,,,,"-0.03",,1,-1,0.699,0.30100000000000005,33,23,33,24,1,0,5,5,5,6,"2.95","-0.45","-0.45","36.9",,,,,
"FF","2021-06-21","100.5","-1.07","5.51","deGrom, Jacob",666205,594798,,"foul",,,,,2,,"R","R","R","NYM","ATL","S",,,0,2,2021,"-0.72","1.29",0.14265953194816827,3.2916240829918886,,,,2,3,"Top",,,,,,,5.101631716271037,-146.34903598168452,-3.8998439495395587,-11.489494369211572,34.14784277493874,-12.946496749416665,3.756,1.746,225,"79.3",52,"101.5",2460,"6.8",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.75",,,,,,,,18,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",215,"0","0",,,,,"0","88.0",1,-1,0.699,0.30100000000000005,33,23,33,24,1,0,5,5,5,6,"0.96","0.72","0.72","34.1",,,,,
"FF","2021-06-21","99.1","-1.23","5.44","deGrom, Jacob",666205,594798,,"called_strike",,,,,3,,"R","R","R","NYM","ATL","S",,,0,1,2021,"-0.69","1.23",0.35544877450087775,2.933769152624105,,,,2,3,"Top",,,,,,,6.010208633459429,-144.1377747251399,-4.355442397236565,-11.005211428924717,33.19857374645511,-14.138877790800166,3.44708413426255,1.69726446168583,,,,"100.2",2422,"6.9",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.61",,,,,,,,18,2,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",213,"0.004","-0.063",,,,,"0.063",,1,-1,0.695,0.30500000000000005,33,23,33,24,1,0,5,5,5,6,"1.09","0.69","0.69","32.9",,,,,
"FF","2021-06-21","99.1","-1.17","5.48","deGrom, Jacob",666205,594798,,"swinging_strike",,,,,2,,"R","R","R","NYM","ATL","S",,,0,0,2021,"-0.73","1.43",-0.22979961027215323,3.614422316136247,,,,2,3,"Top",,,,,,,4.3353187931326715,-144.2307063963986,-2.997535582596807,-11.26487123570698,36.4154101022457,-11.804858539335623,3.756,1.746,,,,"99.7",2398,"6.8",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.72",,,,,,,,18,1,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",211,"0.002","-0.047",,,,,"0.047",,1,-1,0.693,0.30700000000000005,33,23,33,24,1,0,5,5,5,6,"0.91","0.73","0.73","35.1",,,,,
"FF","2021-06-21","99.9","-1.17","5.41","deGrom, Jacob",607345,594798,"field_out","hit_into_play",,,,,6,"Kevan Smith grounds out, third baseman Jonathan Villar to first baseman Pete Alonso.","R","R","R","NYM","ATL","X",5,"ground_ball",2,1,2021,"-0.84","1.14",0.3400023211296117,2.798191558931439,,,,1,3,"Top",110.52,160.84,,,,,6.168706172006507,-145.24576004722198,-4.487381345227124,-13.310209617458437,36.541437280647216,-15.247488553013808,3.549,1.627,3,"78.3",-37,"100.2",2345,"6.7",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.8",0.058,0.068,"0",1,0,0,2,17,4,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",205,"0.027","-0.309",,,,0.058,"0.309","88.0",1,-1,0.666,0.33399999999999996,33,33,33,33,1,0,5,1,5,2,"1.16","0.84","0.84","32.9",,,,,
"FF","2021-06-21","100.6","-1.15","5.41","deGrom, Jacob",607345,594798,,"ball",,,,,14,,"R","R","R","NYM","ATL","B",,,1,1,2021,"-0.94","1.08",0.19270713500084458,1.4306415796776126,,,,1,3,"Top",,,,,,,6.016116076905598,-146.26950141635916,-8.303781611473822,-14.921747483892005,34.51452550476306,-14.928799205221429,3.54981684769565,1.68206960143714,,,,"101.5",2372,"6.8",633760,621512,624413,606299,542340,596019,642086,546991,607680,"53.69",,,,,,,,17,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",216,"-0.005","0.06",,,,,"-0.06",,1,-1,0.671,0.32899999999999996,33,33,33,33,1,0,5,1,5,2,"1.18","0.94","0.94","32.4",,,,,
